x,y,yaw,curvature,speed
40.849175,1.670755,0.126281,0.239662,1.394
40.996681,1.692163,0.165685,0.288899,1.358
41.143337,1.719945,0.212313,0.336805,1.33
41.288162,1.754995,0.265429,0.377149,1.305
41.43016,1.797915,0.324619,0.421862,1.286
41.568284,1.849262,0.390372,0.470457,1.274
41.701709,1.909655,0.460742,0.490901,1.266
41.829553,1.97895,0.534399,0.52178,1.259
41.951004,2.057198,0.612613,0.560296,1.254
42.06513,2.144517,0.694604,0.582049,1.254
42.170759,2.240278,0.778142,0.591025,1.254
42.266986,2.343464,0.86244,0.602676,1.255
42.353367,2.453437,0.948702,0.629911,1.259
42.42921,2.569694,1.036758,0.636418,1.265
42.494243,2.691662,1.12419,0.626473,1.277
42.548411,2.818613,1.209786,0.611338,1.303
42.591759,2.949942,1.293013,0.591465,1.344
42.624303,3.084753,1.372932,0.561177,1.413
42.646301,3.22199,1.445806,0.485116,1.524
42.659056,3.36135,1.509309,0.419368,1.678
42.66362,3.5033,1.562683,0.333536,1.882
42.661376,3.647335,1.603863,0.239412,2.12
42.654028,3.793274,1.634478,0.180744,2.344
42.642664,3.940777,1.657686,0.133774,2.552
42.628214,4.089611,1.673625,0.080107,2.733
42.611827,4.239606,1.681646,0.026676,2.869
42.594672,4.390962,1.682108,0.020115,2.962
42.577784,4.544183,1.677879,0.03456,3.0
42.561515,4.699419,1.671194,0.051091,3.0
42.546363,4.856089,1.663317,0.04888,3.0
42.532269,5.014617,1.656708,0.034394,3.0
42.518927,5.174656,1.650948,0.037314,3.0
42.506437,5.336214,1.64484,0.038145,3.0
42.494869,5.498979,1.638796,0.035896,3.0
42.484169,5.663185,1.633638,0.026923,3.0
42.474136,5.828478,1.629741,0.020267,3.0
42.464634,5.994209,1.627161,0.010852,3.0
42.455421,6.160146,1.626227,0.000395,3.0
42.446218,6.326119,1.626526,0.004003,3.0
42.436933,6.491552,1.62721,0.00424,3.0
42.427534,6.656965,1.627986,0.005128,3.0
42.417989,6.822451,1.629041,0.007576,3.0
42.408203,6.988471,1.630981,0.01577,3.0
