x,y,yaw,curvature,speed
6.852152,-2.428113,-1.711276,0.684989,0.912
6.825768,-2.566538,-1.81022,0.718104,0.866
6.785095,-2.702816,-1.91292,0.727257,0.819
6.730155,-2.835018,-2.019687,0.762754,0.819
6.660568,-2.961338,-2.129323,0.757662,0.822
6.577047,-3.080031,-2.239401,0.755641,0.839
6.48,-3.189909,-2.405423,1.490975,0.869
6.359471,-3.277174,-2.626322,1.406747,0.904
6.214554,-3.340231,-2.831467,1.140778,1.005
6.043249,-3.378513,-3.007815,0.949357,1.107
5.862359,-3.38763,3.106543,0.881077,1.208
5.669994,-3.365425,3.034232,0.071484,1.306
5.459444,-3.344206,3.052561,0.098186,1.39
5.227795,-3.325951,3.077503,0.115104,1.466
4.97525,-3.313132,3.10784,0.123672,1.542
4.700979,-3.308163,-3.100658,0.428387,1.563
4.426823,-3.335594,-2.984112,0.413148,1.584
4.153792,-3.395054,-2.871595,0.390096,1.604
3.883897,-3.485852,-2.769572,0.311954,1.591
3.605533,-3.608979,-2.668726,0.347191,1.579
3.324588,-3.771982,-2.633608,0.116178,1.562
3.054929,-3.915509,-2.663949,0.08116,1.54
2.802281,-4.042338,-2.689226,0.098508,1.507
2.565522,-4.153349,-2.715955,0.106428,1.473
2.345,-4.249647,-2.771043,0.357351,1.441
2.126883,-4.323758,-2.851742,0.34065,1.441
1.912555,-4.378623,-2.927853,0.342528,1.492
1.700677,-4.416269,-3.003028,0.359819,1.544
1.494562,-4.436916,-3.090705,0.481497,1.595
1.291315,-4.437118,-3.121716,0.183902,1.646
1.086157,-4.445034,-3.096139,0.066577,1.688
0.879549,-4.455847,-3.087504,0.017544,1.674
0.674621,-4.467315,-3.089966,0.042812,1.634
0.475046,-4.476749,-3.106635,0.128736,1.535
0.2844,-4.480962,-3.132966,0.147912,1.425
0.102279,-4.479965,3.121816,0.166309,1.306
-0.069582,-4.473961,3.097631,0.111435,1.183
-0.231599,-4.465277,3.080891,0.094002,1.066
-0.383545,-4.454879,3.072162,0.015433,0.999
-0.526165,-4.444792,3.081831,0.160238,0.957
-0.661362,-4.438257,3.114728,0.333519,0.924
-0.789927,-4.437705,-3.111815,0.550813,0.902
-0.913345,-4.445762,-3.031898,0.74274,0.888
-1.031689,-4.464332,-2.938444,0.815501,0.878
-1.144475,-4.493373,-2.835517,0.947309,0.872
-1.251192,-4.533696,-2.720659,1.066829,0.872
-1.350256,-4.5855,-2.597563,1.1295,0.872
-1.440655,-4.648306,-2.468748,1.20366,0.872
-1.521203,-4.721726,-2.331807,1.304637,0.874
-1.59007,-4.805192,-2.189554,1.316515,0.882
-1.646244,-4.897337,-2.047714,1.302492,0.896
-1.68905,-4.996755,-1.907812,1.278299,0.923
