x,y,yaw,curvature,speed
41.745394,19.969182,1.63741,0.024543,1.2
41.735166,20.118305,1.640981,0.023113,1.2
41.724586,20.26518,1.643839,0.015559,1.2
41.713813,20.410119,1.645903,0.012753,1.2
41.702876,20.553683,1.646579,0.003531,1.2
41.692179,20.695043,1.645071,0.018044,1.2
41.682045,20.833624,1.641954,0.02683,1.2
41.672555,20.970365,1.638303,0.026404,1.2
41.663671,21.105402,1.633358,0.046872,1.2
41.655729,21.238961,1.628192,0.029711,1.2
41.648296,21.372974,1.623962,0.03343,1.2
41.641468,21.506949,1.619734,0.029595,1.2
41.635174,21.64091,1.615554,0.032725,1.2
41.629464,21.774964,1.613461,0.00151,1.2
41.623709,21.909454,1.614106,0.007999,1.2
41.617756,22.045132,1.615566,0.013475,1.2
41.611508,22.181797,1.617022,0.007833,1.2
41.605054,22.319726,1.618986,0.020432,1.2
41.598123,22.459346,1.621313,0.013048,1.2
41.590899,22.5997,1.62418,0.027437,1.2
41.58302,22.742002,1.62732,0.016707,1.2
41.574651,22.886836,1.630289,0.024158,1.2
41.56564,23.033783,1.632535,0.006595,1.2
41.556321,23.183359,1.633484,0.00609,1.2
41.546715,23.335286,1.634862,0.011932,1.2
41.536689,23.489376,1.636755,0.01259,1.2
41.526228,23.645431,1.638462,0.00929,1.2
41.515417,23.80326,1.639845,0.008202,1.2
41.50427,23.962945,1.639858,0.007896,1.2
41.49326,24.123592,1.639371,0.001804,1.2
41.482243,24.283646,1.63911,0.005071,1.2
41.471386,24.443285,1.638772,0.000869,1.2
41.460567,24.602035,1.638812,0.000376,1.2
41.449793,24.760266,1.637911,0.011031,1.2
41.439334,24.917926,1.636413,0.007908,1.2
41.429101,25.075155,1.635206,0.00742,1.2
41.419086,25.231864,1.633841,0.00996,1.2
41.409346,25.3881,1.633209,0.001921,1.2
41.39959,25.543823,1.634212,0.010855,1.2
41.389503,25.700577,1.636634,0.019939,1.2
41.378865,25.858161,1.638765,0.00712,1.2
41.367996,26.016522,1.64002,0.008733,1.2
41.356916,26.174732,1.64185,0.014372,1.2
41.345498,26.332611,1.643777,0.009982,1.2
41.33388,26.489814,1.645276,0.009024,1.2
41.322074,26.646537,1.647131,0.014587,1.2
41.309933,26.802927,1.64962,0.017152,1.2
41.297394,26.958994,1.650751,0.002762,1.2
41.285013,27.113936,1.649174,0.017629,1.2
41.27314,27.26781,1.64705,0.009873,1.2
41.261614,27.420195,1.64525,0.013617,1.2
41.250439,27.572153,1.642661,0.020388,1.2
41.239763,27.723733,1.639892,0.016076,1.2
41.229511,27.874544,1.637165,0.020096,1.2
41.219797,28.024127,1.633415,0.030068,1.2
41.210844,28.172258,1.628456,0.036826,1.2
41.202779,28.318939,1.623972,0.024022,1.2
41.195284,28.464613,1.621193,0.014003,1.2
41.188129,28.609388,1.618921,0.017249,1.2
41.181335,28.754224,1.615498,0.030037,1.2
41.175184,28.898788,1.611814,0.02082,1.2
41.169468,29.043378,1.608093,0.030384,1.2
41.164354,29.189034,1.603937,0.026622,1.2
41.159766,29.336032,1.600879,0.015041,1.2
41.15546,29.484603,1.598149,0.021532,1.2
41.151576,29.63539,1.594836,0.022436,1.2
41.148162,29.788106,1.590988,0.027885,1.2
41.14537,29.942672,1.586956,0.024407,1.2
41.143146,30.09853,1.585156,0.001099,1.2
41.140884,30.255097,1.585397,0.001985,1.2
41.138566,30.41216,1.586121,0.007273,1.2
41.136083,30.568337,1.587914,0.015724,1.2
41.133231,30.723788,1.589564,0.005455,1.2
41.130265,30.87832,1.591403,0.018481,1.2
41.126891,31.03141,1.594721,0.024878,1.2
41.122966,31.183326,1.599812,0.042153,1.2
41.118097,31.334396,1.606986,0.052892,1.2
41.112065,31.484433,1.614398,0.045499,1.2
41.105009,31.634387,1.621383,0.047631,1.2
41.096896,31.784023,1.629538,0.060708,1.2
41.087354,31.934587,1.638935,0.063839,1.2
41.076283,32.086069,1.649637,0.077089,1.2
41.063363,32.238256,1.661181,0.074162,1.2
41.048649,32.39098,1.671661,0.062652,1.2
41.032433,32.54386,1.680774,0.056059,1.2
41.01491,32.69652,1.687561,0.032242,1.2
40.99663,32.84909,1.691778,0.022765,1.2
40.977912,33.000837,1.694463,0.012247,1.2
40.95893,33.152393,1.695084,0.004137,1.2
40.940109,33.303424,1.693307,0.019303,1.2
40.921828,33.45372,1.690064,0.023455,1.2
40.904092,33.603982,1.685191,0.041072,1.2
40.887342,33.753874,1.679105,0.039558,1.2
40.871511,33.903615,1.671674,0.059173,1.2
40.857039,34.053238,1.664464,0.036637,1.2
40.843385,34.203012,1.659613,0.027908,1.2
40.830365,34.352774,1.655446,0.02761,1.2
40.818007,34.502094,1.651731,0.021989,1.2
40.806195,34.650767,1.648443,0.022079,1.2
40.794907,34.799007,1.64374,0.041447,1.2
40.784612,34.946127,1.639406,0.017027,1.2
40.774706,35.092978,1.637097,0.014353,1.2
40.76514,35.239378,1.636842,0.010943,1.2
40.755365,35.385399,1.638194,0.00753,1.2
40.745456,35.531006,1.639995,0.017098,1.2
40.735164,35.676857,1.644174,0.040008,1.2
40.723995,35.82295,1.651359,0.057899,1.2
40.71153,35.969586,1.662761,0.097004,1.2
40.696924,36.116488,1.680293,0.140067,1.2
40.679179,36.263852,1.702661,0.161824,1.2
40.657864,36.410977,1.730942,0.218613,1.2
40.631744,36.557514,1.766557,0.260591,1.2
40.600015,36.702703,1.809556,0.319083,1.2
40.561632,36.845566,1.859948,0.363169,1.2
40.515974,36.985203,1.917494,0.421174,1.2
40.462262,37.120607,1.982564,0.474348,1.2
40.400163,37.250377,2.055179,0.537234,1.2
40.329405,37.373093,2.13723,0.623265,1.2
40.249587,37.487151,2.228729,0.690528,1.2
40.16066,37.59145,2.326919,0.742988,1.2
40.063283,37.684697,2.429533,0.774862,1.2
39.957948,37.766414,2.534026,0.787807,1.2
39.845299,37.836261,2.64179,0.831884,1.2
39.725497,37.893343,2.750549,0.802762,1.2
39.599564,37.937572,2.856196,0.771738,1.2
39.467632,37.969002,2.953263,0.657203,1.2
39.330521,37.988848,3.034548,0.518226,1.2
39.189257,37.998915,3.10148,0.427196,1.2
39.04403,38.000347,-3.128198,0.312466,1.2
38.895307,37.994977,-3.086987,0.24301,1.2
