x,y,yaw,curvature,speed
2.704503,-18.951413,2.91038,0.439104,1.678
2.571324,-18.915786,2.852059,0.406868,1.742
2.439907,-18.872588,2.798139,0.372708,1.805
2.310452,-18.822491,2.748812,0.338119,1.862
2.183084,-18.766184,2.70409,0.304324,1.912
2.057861,-18.704346,2.663838,0.272275,1.952
1.934786,-18.637625,2.627788,0.242897,1.981
1.81382,-18.566618,2.595544,0.216997,1.998
1.694901,-18.491852,2.566601,0.195183,2.0
1.577954,-18.413769,2.54039,0.17767,2.0
1.462907,-18.332726,2.516373,0.163703,2.0
1.349698,-18.249009,2.494109,0.152568,2.0
1.238271,-18.162847,2.473259,0.14349,2.0
1.128577,-18.074425,2.453579,0.135877,2.0
1.020573,-17.983899,2.4349,0.12921,2.0
0.914215,-17.891404,2.417126,0.123001,2.0
0.809457,-17.797061,2.400219,0.116848,2.0
0.706249,-17.700987,2.384195,0.110436,2.0
0.604529,-17.603299,2.369121,0.103319,2.0
0.504224,-17.504119,2.355156,0.094686,1.996
0.405231,-17.403587,2.342578,0.083611,1.96
0.30741,-17.301871,2.331799,0.069155,1.903
0.210566,-17.199184,2.323376,0.050206,1.831
0.114437,-17.095798,2.318034,0.025479,1.748
0.018683,-16.992068,2.31669,0.006445,1.66
-0.077127,-16.888467,2.320466,0.04711,1.572
-0.173521,-16.785614,2.330682,0.098011,1.489
-0.271111,-16.684324,2.348801,0.160008,1.437
-0.370572,-16.585628,2.376192,0.231681,1.406
-0.472578,-16.490758,2.413814,0.30948,1.391
-0.577741,-16.401056,2.462082,0.389976,1.386
-0.686568,-16.317885,2.520852,0.468833,1.386
-0.799427,-16.242544,2.589306,0.539896,1.387
-0.916518,-16.176177,2.665771,0.594955,1.395
-1.037853,-16.11968,2.747548,0.624511,1.42
-1.163247,-16.073589,2.830872,0.619906,1.463
-1.292333,-16.037961,2.911103,0.575953,1.492
-1.424595,-16.012262,2.983282,0.494439,1.517
-1.559443,-15.995318,3.04314,0.38694,1.541
-1.696262,-15.985429,3.087812,0.265777,1.565
-1.834437,-15.980514,3.115738,0.139575,1.581
-1.973361,-15.978263,3.126301,0.013139,1.581
-2.112449,-15.976263,3.119536,0.11067,1.562
-2.25115,-15.972135,3.096061,0.228538,1.557
-2.388955,-15.963664,3.057236,0.334683,1.557
-2.525405,-15.948944,3.005452,0.420015,1.559
-2.660089,-15.926522,2.944329,0.474395,1.568
-2.792653,-15.895531,2.878242,0.494962,1.59
-2.922818,-15.855687,2.811348,0.486326,1.628
-3.050398,-15.807177,2.746984,0.455751,1.674
-3.175299,-15.750541,2.687486,0.411548,1.706
-3.297513,-15.686552,2.634153,0.361804,1.728
-3.417087,-15.616106,2.587321,0.313556,1.744
-3.53408,-15.540118,2.546457,0.272844,1.752
-3.648519,-15.459422,2.510225,0.245181,1.748
-3.760331,-15.374681,2.476535,0.235545,1.728
-3.869278,-15.286294,2.442902,0.244327,1.699
-3.974946,-15.194392,2.407081,0.267644,1.684
-4.076776,-15.098908,2.367411,0.301063,1.679
-4.17411,-14.999647,2.322888,0.339654,1.679
-4.266253,-14.896369,2.273242,0.377659,1.679
-4.352542,-14.788854,2.219012,0.408607,1.679
-4.432429,-14.676964,2.161621,0.42543,1.679
